"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label"
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2023",8.644,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2022",3.201,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2022",1.405,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2022",10.267,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2021",3.816,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2021",1.857,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2021",11.48,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2020",4.238,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2020",2.371,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2020",12.13,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2019",2.841,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2019",1.122,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2019",11.066,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2018",2.82,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2018",1.309,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2018",10.551,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2017",2.843,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2017",1.323,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2017",10.997,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2016",2.767,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2016",1.057,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2016",11.469,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2015",2.638,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2015",1.012,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2015",11.077,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2014",2.702,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2014",1.196,
"Arab States: High income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2014",10.74,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2024",2.863,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2024",2.894,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2024",2.812,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2023",2.874,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2023",2.926,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2023",2.79,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2022",3.184,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2022",3.275,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2022",3.036,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2021",3.595,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2021",3.809,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2021",3.247,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2020",4.028,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2020",4.347,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2020",3.503,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2019",3.359,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2019",3.508,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2019",3.113,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2018",3.495,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2018",3.625,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2018",3.279,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2017",3.534,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2017",3.674,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2017",3.302,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2016",3.61,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2016",3.755,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2016",3.368,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2015",3.69,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2015",3.828,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2015",3.46,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2014",3.632,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2014",3.803,
"Asia and the Pacific","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2014",3.344,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2024",5.321,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2024",6.382,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2024",3.231,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2023",5.347,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2023",6.446,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2023",3.224,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2022",5.219,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2022",6.211,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2022",3.331,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2021",4.832,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2021",5.313,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2021",4.009,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2020",4.616,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2020",5.015,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2020",3.949,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2019",4.325,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2019",4.645,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2019",3.801,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Total","Age (Youth, adults): 25+","2018",4.138,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Male","Age (Youth, adults): 25+","2018",4.493,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)","Sex: Female","Age (Youth, adults): 25+","2018",3.563,
